id,method,cue_a,cue_b,expected,pred,success,coarse_visited,fine_steps,runtime_ms,candidates,grid,seed,n_queries
q01051,topogps,c1_057,c2_057,bridge_c1_c2,c1_039,0,5,120,7.3268,256,1,42,2000
q01051,topogps_cuepath,c1_057,c2_057,bridge_c1_c2,bridge_c1_c2,1,5,0,0.9608,256,1,42,2000
q01051,topogps_no_cue,c1_057,c2_057,bridge_c1_c2,c1_057,0,239,120,7.3787,256,1,42,2000
q01052,nn,c3_081,c4_081,bridge_c3_c4,c3_081,0,0,0,0.0049,256,1,42,2000
q01052,minsim,c3_081,c4_081,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0073,256,1,42,2000
q01052,graph_ppr,c3_081,c4_081,bridge_c3_c4,c4_026,0,0,0,3.4444,256,1,42,2000
q01052,topogps,c3_081,c4_081,bridge_c3_c4,c3_098,0,6,120,7.2608,256,1,42,2000
q01052,topogps_cuepath,c3_081,c4_081,bridge_c3_c4,bridge_c3_c4,1,6,0,0.9741,256,1,42,2000
q01052,topogps_no_cue,c3_081,c4_081,bridge_c3_c4,c3_081,0,180,120,7.3785,256,1,42,2000
q01053,nn,c3_086,c0_086,bridge_c0_c3,c3_086,0,0,0,0.0051,256,1,42,2000
q01053,minsim,c3_086,c0_086,bridge_c0_c3,bridge_c0_c3,1,0,0,0.0075,256,1,42,2000
q01053,graph_ppr,c3_086,c0_086,bridge_c0_c3,c0_010,0,0,0,3.3844,256,1,42,2000
q01053,topogps,c3_086,c0_086,bridge_c0_c3,c3_016,0,6,120,7.2805,256,1,42,2000
q01053,topogps_cuepath,c3_086,c0_086,bridge_c0_c3,bridge_c0_c3,1,6,0,0.9684,256,1,42,2000
q01053,topogps_no_cue,c3_086,c0_086,bridge_c0_c3,c3_086,0,189,120,7.4216,256,1,42,2000
q01054,nn,c0_081,c4_081,bridge_c0_c4,c0_081,0,0,0,0.0054,256,1,42,2000
q01054,minsim,c0_081,c4_081,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0076,256,1,42,2000
q01054,graph_ppr,c0_081,c4_081,bridge_c0_c4,c4_026,0,0,0,3.3994,256,1,42,2000
q01054,topogps,c0_081,c4_081,bridge_c0_c4,bridge_c0_c4,1,5,120,7.3952,256,1,42,2000
q01054,topogps_cuepath,c0_081,c4_081,bridge_c0_c4,bridge_c0_c4,1,5,0,0.9644,256,1,42,2000
q01054,topogps_no_cue,c0_081,c4_081,bridge_c0_c4,c0_081,0,274,120,7.6476,256,1,42,2000
q01055,nn,c0_055,c1_055,bridge_c0_c1,c0_055,0,0,0,0.0051,256,1,42,2000
q01055,minsim,c0_055,c1_055,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0073,256,1,42,2000
q01055,graph_ppr,c0_055,c1_055,bridge_c0_c1,c1_110,0,0,0,3.3862,256,1,42,2000
q01055,topogps,c0_055,c1_055,bridge_c0_c1,c0_117,0,9,120,7.5472,256,1,42,2000
q01055,topogps_cuepath,c0_055,c1_055,bridge_c0_c1,c0_116,0,9,0,1.1591,256,1,42,2000
q01055,topogps_no_cue,c0_055,c1_055,bridge_c0_c1,c0_055,0,169,120,7.1291,256,1,42,2000
q01056,nn,c4_115,c2_115,bridge_c2_c4,c4_115,0,0,0,0.0049,256,1,42,2000
q01056,minsim,c4_115,c2_115,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0073,256,1,42,2000
q01056,graph_ppr,c4_115,c2_115,bridge_c2_c4,c2_089,0,0,0,3.4998,256,1,42,2000
q01056,topogps,c4_115,c2_115,bridge_c2_c4,bridge_c2_c4,1,5,120,7.2504,256,1,42,2000
q01056,topogps_cuepath,c4_115,c2_115,bridge_c2_c4,bridge_c2_c4,1,5,0,0.9484,256,1,42,2000
q01056,topogps_no_cue,c4_115,c2_115,bridge_c2_c4,c4_115,0,459,120,8.6315,256,1,42,2000
q01057,nn,c2_039,c1_039,bridge_c1_c2,c2_039,0,0,0,0.0052,256,1,42,2000
q01057,minsim,c2_039,c1_039,bridge_c1_c2,bridge_c1_c2,1,0,0,0.0076,256,1,42,2000
q01057,graph_ppr,c2_039,c1_039,bridge_c1_c2,c2_089,0,0,0,3.3778,256,1,42,2000
q01057,topogps,c2_039,c1_039,bridge_c1_c2,c2_094,0,4,120,7.208,256,1,42,2000
q01057,topogps_cuepath,c2_039,c1_039,bridge_c1_c2,bridge_c1_c2,1,4,0,0.9417,256,1,42,2000
q01057,topogps_no_cue,c2_039,c1_039,bridge_c1_c2,c2_039,0,377,120,8.0638,256,1,42,2000
q01058,nn,c3_034,c0_034,bridge_c0_c3,c3_034,0,0,0,0.0051,256,1,42,2000
q01058,minsim,c3_034,c0_034,bridge_c0_c3,bridge_c0_c3,1,0,0,0.0074,256,1,42,2000
q01058,graph_ppr,c3_034,c0_034,bridge_c0_c3,c0_010,0,0,0,3.3747,256,1,42,2000
q01058,topogps,c3_034,c0_034,bridge_c0_c3,c2_045,0,6,120,7.3445,256,1,42,2000
q01058,topogps_cuepath,c3_034,c0_034,bridge_c0_c3,bridge_c0_c3,1,6,0,0.9878,256,1,42,2000
q01058,topogps_no_cue,c3_034,c0_034,bridge_c0_c3,c3_034,0,336,120,7.8748,256,1,42,2000
q01059,nn,c2_058,c0_058,bridge_c0_c2,c2_058,0,0,0,0.0049,256,1,42,2000
q01059,minsim,c2_058,c0_058,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0075,256,1,42,2000
q01059,graph_ppr,c2_058,c0_058,bridge_c0_c2,c2_089,0,0,0,3.3791,256,1,42,2000
q01059,topogps,c2_058,c0_058,bridge_c0_c2,bridge_c0_c2,1,9,120,7.7292,256,1,42,2000
q01059,topogps_cuepath,c2_058,c0_058,bridge_c0_c2,c2_089,0,9,0,1.2769,256,1,42,2000
q01059,topogps_no_cue,c2_058,c0_058,bridge_c0_c2,c2_058,0,277,120,7.6526,256,1,42,2000
q01060,nn,c0_002,c4_002,bridge_c0_c4,c0_002,0,0,0,0.0049,256,1,42,2000
q01060,minsim,c0_002,c4_002,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0073,256,1,42,2000
q01060,graph_ppr,c0_002,c4_002,bridge_c0_c4,c0_010,0,0,0,3.4861,256,1,42,2000
q01060,topogps,c0_002,c4_002,bridge_c0_c4,c0_043,0,5,120,7.3238,256,1,42,2000
q01060,topogps_cuepath,c0_002,c4_002,bridge_c0_c4,bridge_c0_c4,1,5,0,0.9669,256,1,42,2000
q01060,topogps_no_cue,c0_002,c4_002,bridge_c0_c4,c0_002,0,271,120,7.7676,256,1,42,2000
q01061,nn,c0_076,c2_076,bridge_c0_c2,c0_076,0,0,0,0.0054,256,1,42,2000
q01061,minsim,c0_076,c2_076,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0077,256,1,42,2000
q01061,graph_ppr,c0_076,c2_076,bridge_c0_c2,c2_089,0,0,0,3.3864,256,1,42,2000
q01061,topogps,c0_076,c2_076,bridge_c0_c2,bridge_c0_c2,1,8,120,7.5034,256,1,42,2000
q01061,topogps_cuepath,c0_076,c2_076,bridge_c0_c2,bridge_c0_c4,0,8,0,1.1765,256,1,42,2000
q01061,topogps_no_cue,c0_076,c2_076,bridge_c0_c2,c0_076,0,285,120,7.7531,256,1,42,2000
q01062,nn,c4_065,c1_065,bridge_c1_c4,c4_065,0,0,0,0.0051,256,1,42,2000
q01062,minsim,c4_065,c1_065,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0074,256,1,42,2000
q01062,graph_ppr,c4_065,c1_065,bridge_c1_c4,c4_006,0,0,0,3.4038,256,1,42,2000
q01062,topogps,c4_065,c1_065,bridge_c1_c4,c4_006,0,6,120,7.4094,256,1,42,2000
q01062,topogps_cuepath,c4_065,c1_065,bridge_c1_c4,bridge_c1_c4,1,6,0,1.0185,256,1,42,2000
q01062,topogps_no_cue,c4_065,c1_065,bridge_c1_c4,c4_042,0,395,120,8.3189,256,1,42,2000
q01063,nn,c0_082,c3_082,bridge_c0_c3,c0_082,0,0,0,0.0051,256,1,42,2000
q01063,minsim,c0_082,c3_082,bridge_c0_c3,bridge_c0_c3,1,0,0,0.0074,256,1,42,2000
q01063,graph_ppr,c0_082,c3_082,bridge_c0_c3,c3_016,0,0,0,3.3659,256,1,42,2000
q01063,topogps,c0_082,c3_082,bridge_c0_c3,c0_052,0,7,120,7.4545,256,1,42,2000
q01063,topogps_cuepath,c0_082,c3_082,bridge_c0_c3,bridge_c0_c3,1,7,0,1.0523,256,1,42,2000
q01063,topogps_no_cue,c0_082,c3_082,bridge_c0_c3,c0_082,0,290,120,7.634,256,1,42,2000
q01064,nn,c4_084,c3_084,bridge_c3_c4,c4_084,0,0,0,0.0048,256,1,42,2000
q01064,minsim,c4_084,c3_084,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0074,256,1,42,2000
q01064,graph_ppr,c4_084,c3_084,bridge_c3_c4,c4_026,0,0,0,3.4416,256,1,42,2000
q01064,topogps,c4_084,c3_084,bridge_c3_c4,c4_002,0,6,120,7.2868,256,1,42,2000
q01064,topogps_cuepath,c4_084,c3_084,bridge_c3_c4,bridge_c3_c4,1,6,0,1.0186,256,1,42,2000
q01064,topogps_no_cue,c4_084,c3_084,bridge_c3_c4,c4_084,0,394,120,8.34,256,1,42,2000
q01065,nn,c4_074,c0_074,bridge_c0_c4,c4_074,0,0,0,0.005,256,1,42,2000
q01065,minsim,c4_074,c0_074,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0074,256,1,42,2000
q01065,graph_ppr,c4_074,c0_074,bridge_c0_c4,c4_078,0,0,0,3.3834,256,1,42,2000
q01065,topogps,c4_074,c0_074,bridge_c0_c4,bridge_c0_c4,1,5,120,7.2704,256,1,42,2000
q01065,topogps_cuepath,c4_074,c0_074,bridge_c0_c4,bridge_c0_c4,1,5,0,1.0529,256,1,42,2000
q01065,topogps_no_cue,c4_074,c0_074,bridge_c0_c4,c4_074,0,400,120,8.3848,256,1,42,2000
q01066,nn,c3_081,c1_081,bridge_c1_c3,c3_081,0,0,0,0.0049,256,1,42,2000
q01066,minsim,c3_081,c1_081,bridge_c1_c3,bridge_c1_c3,1,0,0,0.0075,256,1,42,2000
q01066,graph_ppr,c3_081,c1_081,bridge_c1_c3,c1_061,0,0,0,3.3674,256,1,42,2000
q01066,topogps,c3_081,c1_081,bridge_c1_c3,c3_111,0,9,120,7.716,256,1,42,2000
q01066,topogps_cuepath,c3_081,c1_081,bridge_c1_c3,c3_104,0,9,0,1.3495,256,1,42,2000
q01066,topogps_no_cue,c3_081,c1_081,bridge_c1_c3,c3_081,0,181,120,7.2573,256,1,42,2000
q01067,nn,c2_094,c0_094,bridge_c0_c2,c2_094,0,0,0,0.005,256,1,42,2000
q01067,minsim,c2_094,c0_094,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0073,256,1,42,2000
q01067,graph_ppr,c2_094,c0_094,bridge_c0_c2,c2_089,0,0,0,3.4773,256,1,42,2000
q01067,topogps,c2_094,c0_094,bridge_c0_c2,bridge_c0_c2,1,7,120,7.4793,256,1,42,2000
q01067,topogps_cuepath,c2_094,c0_094,bridge_c0_c2,bridge_c2_c4,0,7,0,1.1552,256,1,42,2000
q01067,topogps_no_cue,c2_094,c0_094,bridge_c0_c2,c2_094,0,486,120,8.605,256,1,42,2000
q01068,nn,c0_014,c1_014,bridge_c0_c1,c0_014,0,0,0,0.0053,256,1,42,2000
q01068,minsim,c0_014,c1_014,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0077,256,1,42,2000
q01068,graph_ppr,c0_014,c1_014,bridge_c0_c1,c1_061,0,0,0,3.3927,256,1,42,2000
q01068,topogps,c0_014,c1_014,bridge_c0_c1,bridge_c0_c2,0,8,120,7.3458,256,1,42,2000
q01068,topogps_cuepath,c0_014,c1_014,bridge_c0_c1,c0_043,0,8,0,1.0411,256,1,42,2000
q01068,topogps_no_cue,c0_014,c1_014,bridge_c0_c1,c0_014,0,281,120,7.6243,256,1,42,2000
q01069,nn,c2_076,c1_076,bridge_c1_c2,c2_076,0,0,0,0.005,256,1,42,2000
q01069,minsim,c2_076,c1_076,bridge_c1_c2,bridge_c1_c2,1,0,0,0.0074,256,1,42,2000
q01069,graph_ppr,c2_076,c1_076,bridge_c1_c2,c2_089,0,0,0,3.3689,256,1,42,2000
q01069,topogps,c2_076,c1_076,bridge_c1_c2,c2_094,0,7,120,7.4092,256,1,42,2000
q01069,topogps_cuepath,c2_076,c1_076,bridge_c1_c2,bridge_c1_c2,1,7,0,0.9829,256,1,42,2000
q01069,topogps_no_cue,c2_076,c1_076,bridge_c1_c2,c2_076,0,286,120,7.6778,256,1,42,2000
q01070,nn,c4_081,c1_081,bridge_c1_c4,c4_081,0,0,0,0.0051,256,1,42,2000
q01070,minsim,c4_081,c1_081,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0074,256,1,42,2000
q01070,graph_ppr,c4_081,c1_081,bridge_c1_c4,c4_026,0,0,0,3.3866,256,1,42,2000
q01070,topogps,c4_081,c1_081,bridge_c1_c4,c4_026,0,6,120,7.4071,256,1,42,2000
q01070,topogps_cuepath,c4_081,c1_081,bridge_c1_c4,bridge_c1_c4,1,6,0,1.0167,256,1,42,2000
q01070,topogps_no_cue,c4_081,c1_081,bridge_c1_c4,c4_081,0,401,120,8.4116,256,1,42,2000
q01071,nn,c0_083,c3_083,bridge_c0_c3,c0_083,0,0,0,0.0049,256,1,42,2000
q01071,minsim,c0_083,c3_083,bridge_c0_c3,bridge_c0_c3,1,0,0,0.0074,256,1,42,2000
q01071,graph_ppr,c0_083,c3_083,bridge_c0_c3,c0_098,0,0,0,3.4049,256,1,42,2000
q01071,topogps,c0_083,c3_083,bridge_c0_c3,c0_036,0,5,120,7.2259,256,1,42,2000
q01071,topogps_cuepath,c0_083,c3_083,bridge_c0_c3,bridge_c0_c3,1,5,0,0.9192,256,1,42,2000
q01071,topogps_no_cue,c0_083,c3_083,bridge_c0_c3,c0_083,0,284,120,7.764,256,1,42,2000
q01072,nn,c3_019,c1_019,bridge_c1_c3,c3_019,0,0,0,0.0054,256,1,42,2000
q01072,minsim,c3_019,c1_019,bridge_c1_c3,bridge_c1_c3,1,0,0,0.0075,256,1,42,2000
q01072,graph_ppr,c3_019,c1_019,bridge_c1_c3,c1_062,0,0,0,3.3657,256,1,42,2000
q01072,topogps,c3_019,c1_019,bridge_c1_c3,c3_111,0,8,120,7.635,256,1,42,2000
q01072,topogps_cuepath,c3_019,c1_019,bridge_c1_c3,bridge_c3_c4,0,8,0,1.2895,256,1,42,2000
q01072,topogps_no_cue,c3_019,c1_019,bridge_c1_c3,c3_019,0,418,120,8.2544,256,1,42,2000
q01073,nn,c2_019,c4_019,bridge_c2_c4,c2_019,0,0,0,0.0048,256,1,42,2000
q01073,minsim,c2_019,c4_019,bridge_c2_c4,bridge_c2_c4,1,0,0,0.0074,256,1,42,2000
q01073,graph_ppr,c2_019,c4_019,bridge_c2_c4,c4_078,0,0,0,3.3517,256,1,42,2000
q01073,topogps,c2_019,c4_019,bridge_c2_c4,bridge_c2_c4,1,6,120,8.144,256,1,42,2000
q01073,topogps_cuepath,c2_019,c4_019,bridge_c2_c4,bridge_c2_c4,1,6,0,1.0217,256,1,42,2000
q01073,topogps_no_cue,c2_019,c4_019,bridge_c2_c4,c2_019,0,291,120,7.6503,256,1,42,2000
q01074,nn,c3_027,c2_027,bridge_c2_c3,c3_027,0,0,0,0.0049,256,1,42,2000
q01074,minsim,c3_027,c2_027,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0073,256,1,42,2000
q01074,graph_ppr,c3_027,c2_027,bridge_c2_c3,c2_089,0,0,0,3.3793,256,1,42,2000
q01074,topogps,c3_027,c2_027,bridge_c2_c3,bridge_c2_c3,1,8,120,7.4148,256,1,42,2000
q01074,topogps_cuepath,c3_027,c2_027,bridge_c2_c3,bridge_c3_c4,0,8,0,1.04,256,1,42,2000
q01074,topogps_no_cue,c3_027,c2_027,bridge_c2_c3,c3_027,0,203,120,7.3534,256,1,42,2000
q01075,nn,c3_116,c2_116,bridge_c2_c3,c3_116,0,0,0,0.005,256,1,42,2000
q01075,minsim,c3_116,c2_116,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0074,256,1,42,2000
q01075,graph_ppr,c3_116,c2_116,bridge_c2_c3,c3_016,0,0,0,3.4333,256,1,42,2000
q01075,topogps,c3_116,c2_116,bridge_c2_c3,bridge_c2_c3,1,8,120,7.3872,256,1,42,2000
q01075,topogps_cuepath,c3_116,c2_116,bridge_c2_c3,bridge_c3_c4,0,8,0,1.0542,256,1,42,2000
q01075,topogps_no_cue,c3_116,c2_116,bridge_c2_c3,c3_116,0,201,120,7.473,256,1,42,2000
q01076,nn,c1_074,c4_074,bridge_c1_c4,c1_074,0,0,0,0.0052,256,1,42,2000
q01076,minsim,c1_074,c4_074,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0076,256,1,42,2000
q01076,graph_ppr,c1_074,c4_074,bridge_c1_c4,c4_078,0,0,0,3.3837,256,1,42,2000
q01076,topogps,c1_074,c4_074,bridge_c1_c4,bridge_c1_c4,1,6,120,7.3125,256,1,42,2000
q01076,topogps_cuepath,c1_074,c4_074,bridge_c1_c4,bridge_c1_c4,1,6,0,0.9795,256,1,42,2000
q01076,topogps_no_cue,c1_074,c4_074,bridge_c1_c4,c1_074,0,239,120,7.4812,256,1,42,2000
q01077,nn,c0_117,c3_117,bridge_c0_c3,c0_117,0,0,0,0.005,256,1,42,2000
q01077,minsim,c0_117,c3_117,bridge_c0_c3,bridge_c0_c3,1,0,0,0.0074,256,1,42,2000
q01077,graph_ppr,c0_117,c3_117,bridge_c0_c3,c0_010,0,0,0,3.3618,256,1,42,2000
q01077,topogps,c0_117,c3_117,bridge_c0_c3,c0_036,0,6,120,7.3964,256,1,42,2000
q01077,topogps_cuepath,c0_117,c3_117,bridge_c0_c3,bridge_c0_c3,1,6,0,1.0397,256,1,42,2000
q01077,topogps_no_cue,c0_117,c3_117,bridge_c0_c3,c0_117,0,301,120,7.6843,256,1,42,2000
q01078,nn,c1_103,c3_103,bridge_c1_c3,c1_103,0,0,0,0.005,256,1,42,2000
q01078,minsim,c1_103,c3_103,bridge_c1_c3,bridge_c1_c3,1,0,0,0.0073,256,1,42,2000
q01078,graph_ppr,c1_103,c3_103,bridge_c1_c3,c3_027,0,0,0,3.3703,256,1,42,2000
q01078,topogps,c1_103,c3_103,bridge_c1_c3,c1_061,0,9,120,7.5231,256,1,42,2000
q01078,topogps_cuepath,c1_103,c3_103,bridge_c1_c3,bridge_c1_c4,0,9,0,1.1621,256,1,42,2000
q01078,topogps_no_cue,c1_103,c3_103,bridge_c1_c3,c1_103,0,351,120,7.9274,256,1,42,2000
q01079,nn,c1_118,c0_118,bridge_c0_c1,c1_118,0,0,0,0.005,256,1,42,2000
q01079,minsim,c1_118,c0_118,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0073,256,1,42,2000
q01079,graph_ppr,c1_118,c0_118,bridge_c0_c1,c1_110,0,0,0,3.4352,256,1,42,2000
q01079,topogps,c1_118,c0_118,bridge_c0_c1,bridge_c0_c1,1,9,120,7.5073,256,1,42,2000
q01079,topogps_cuepath,c1_118,c0_118,bridge_c0_c1,c1_003,0,9,0,1.1791,256,1,42,2000
q01079,topogps_no_cue,c1_118,c0_118,bridge_c0_c1,c1_118,0,228,120,7.5087,256,1,42,2000
q01080,nn,c4_101,c1_101,bridge_c1_c4,c4_101,0,0,0,0.0054,256,1,42,2000
q01080,minsim,c4_101,c1_101,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0075,256,1,42,2000
q01080,graph_ppr,c4_101,c1_101,bridge_c1_c4,c4_078,0,0,0,3.3996,256,1,42,2000
q01080,topogps,c4_101,c1_101,bridge_c1_c4,c4_006,0,6,120,7.2622,256,1,42,2000
q01080,topogps_cuepath,c4_101,c1_101,bridge_c1_c4,bridge_c1_c4,1,6,0,0.9688,256,1,42,2000
q01080,topogps_no_cue,c4_101,c1_101,bridge_c1_c4,c4_101,0,406,120,8.4054,256,1,42,2000
q01081,nn,c0_105,c2_105,bridge_c0_c2,c0_105,0,0,0,0.0052,256,1,42,2000
q01081,minsim,c0_105,c2_105,bridge_c0_c2,bridge_c0_c2,1,0,0,0.0076,256,1,42,2000
q01081,graph_ppr,c0_105,c2_105,bridge_c0_c2,c0_010,0,0,0,3.3942,256,1,42,2000
q01081,topogps,c0_105,c2_105,bridge_c0_c2,c0_057,0,8,120,7.6278,256,1,42,2000
q01081,topogps_cuepath,c0_105,c2_105,bridge_c0_c2,bridge_c0_c4,0,8,0,1.2461,256,1,42,2000
q01081,topogps_no_cue,c0_105,c2_105,bridge_c0_c2,c0_105,0,408,120,8.2436,256,1,42,2000
q01082,nn,c2_048,c1_048,bridge_c1_c2,c2_048,0,0,0,0.0051,256,1,42,2000
q01082,minsim,c2_048,c1_048,bridge_c1_c2,bridge_c1_c2,1,0,0,0.0075,256,1,42,2000
q01082,graph_ppr,c2_048,c1_048,bridge_c1_c2,c1_110,0,0,0,3.3978,256,1,42,2000
q01082,topogps,c2_048,c1_048,bridge_c1_c2,c2_094,0,5,120,7.2527,256,1,42,2000
q01082,topogps_cuepath,c2_048,c1_048,bridge_c1_c2,bridge_c1_c2,1,5,0,0.9361,256,1,42,2000
q01082,topogps_no_cue,c2_048,c1_048,bridge_c1_c2,c2_048,0,393,120,8.3007,256,1,42,2000
q01083,nn,c3_068,c2_068,bridge_c2_c3,c3_068,0,0,0,0.0054,256,1,42,2000
q01083,minsim,c3_068,c2_068,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0076,256,1,42,2000
q01083,graph_ppr,c3_068,c2_068,bridge_c2_c3,c2_089,0,0,0,3.372,256,1,42,2000
q01083,topogps,c3_068,c2_068,bridge_c2_c3,bridge_c2_c3,1,8,120,7.3468,256,1,42,2000
q01083,topogps_cuepath,c3_068,c2_068,bridge_c2_c3,bridge_c3_c4,0,8,0,1.0252,256,1,42,2000
q01083,topogps_no_cue,c3_068,c2_068,bridge_c2_c3,c3_068,0,192,120,7.3769,256,1,42,2000
q01084,nn,c4_024,c0_024,bridge_c0_c4,c4_024,0,0,0,0.0051,256,1,42,2000
q01084,minsim,c4_024,c0_024,bridge_c0_c4,bridge_c0_c4,1,0,0,0.0106,256,1,42,2000
q01084,graph_ppr,c4_024,c0_024,bridge_c0_c4,c0_098,0,0,0,3.3546,256,1,42,2000
q01084,topogps,c4_024,c0_024,bridge_c0_c4,bridge_c0_c4,1,4,120,7.2523,256,1,42,2000
q01084,topogps_cuepath,c4_024,c0_024,bridge_c0_c4,bridge_c0_c4,1,4,0,0.9597,256,1,42,2000
q01084,topogps_no_cue,c4_024,c0_024,bridge_c0_c4,c4_024,0,495,120,8.676,256,1,42,2000
q01085,nn,c2_046,c3_046,bridge_c2_c3,c2_046,0,0,0,0.0049,256,1,42,2000
q01085,minsim,c2_046,c3_046,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0074,256,1,42,2000
q01085,graph_ppr,c2_046,c3_046,bridge_c2_c3,c2_089,0,0,0,3.3714,256,1,42,2000
q01085,topogps,c2_046,c3_046,bridge_c2_c3,c2_045,0,8,120,7.5579,256,1,42,2000
q01085,topogps_cuepath,c2_046,c3_046,bridge_c2_c3,c2_089,0,8,0,1.1055,256,1,42,2000
q01085,topogps_no_cue,c2_046,c3_046,bridge_c2_c3,c2_046,0,178,120,7.1492,256,1,42,2000
q01086,nn,c2_019,c1_019,bridge_c1_c2,c2_019,0,0,0,0.0049,256,1,42,2000
q01086,minsim,c2_019,c1_019,bridge_c1_c2,bridge_c1_c2,1,0,0,0.0073,256,1,42,2000
q01086,graph_ppr,c2_019,c1_019,bridge_c1_c2,c1_062,0,0,0,3.4625,256,1,42,2000
q01086,topogps,c2_019,c1_019,bridge_c1_c2,c2_094,0,6,120,7.3495,256,1,42,2000
q01086,topogps_cuepath,c2_019,c1_019,bridge_c1_c2,bridge_c1_c2,1,6,0,0.9668,256,1,42,2000
q01086,topogps_no_cue,c2_019,c1_019,bridge_c1_c2,c2_019,0,284,120,7.8162,256,1,42,2000
q01087,nn,c0_067,c1_067,bridge_c0_c1,c0_067,0,0,0,0.0053,256,1,42,2000
q01087,minsim,c0_067,c1_067,bridge_c0_c1,bridge_c0_c1,1,0,0,0.0077,256,1,42,2000
q01087,graph_ppr,c0_067,c1_067,bridge_c0_c1,c0_116,0,0,0,3.4274,256,1,42,2000
q01087,topogps,c0_067,c1_067,bridge_c0_c1,c0_023,0,8,120,7.4545,256,1,42,2000
q01087,topogps_cuepath,c0_067,c1_067,bridge_c0_c1,bridge_c0_c4,0,8,0,1.0731,256,1,42,2000
q01087,topogps_no_cue,c0_067,c1_067,bridge_c0_c1,c0_067,0,284,120,7.7029,256,1,42,2000
q01088,nn,c3_054,c1_054,bridge_c1_c3,c3_054,0,0,0,0.0052,256,1,42,2000
q01088,minsim,c3_054,c1_054,bridge_c1_c3,bridge_c1_c3,1,0,0,0.0076,256,1,42,2000
q01088,graph_ppr,c3_054,c1_054,bridge_c1_c3,c3_016,0,0,0,3.3701,256,1,42,2000
q01088,topogps,c3_054,c1_054,bridge_c1_c3,c3_019,0,9,120,7.9675,256,1,42,2000
q01088,topogps_cuepath,c3_054,c1_054,bridge_c1_c3,bridge_c3_c4,0,9,0,1.4259,256,1,42,2000
q01088,topogps_no_cue,c3_054,c1_054,bridge_c1_c3,c3_054,0,199,120,7.3114,256,1,42,2000
q01089,nn,c1_019,c4_019,bridge_c1_c4,c1_019,0,0,0,0.0049,256,1,42,2000
q01089,minsim,c1_019,c4_019,bridge_c1_c4,bridge_c1_c4,1,0,0,0.0073,256,1,42,2000
q01089,graph_ppr,c1_019,c4_019,bridge_c1_c4,c4_078,0,0,0,3.5042,256,1,42,2000
q01089,topogps,c1_019,c4_019,bridge_c1_c4,c1_117,0,6,120,7.3494,256,1,42,2000
q01089,topogps_cuepath,c1_019,c4_019,bridge_c1_c4,bridge_c1_c4,1,6,0,0.9843,256,1,42,2000
q01089,topogps_no_cue,c1_019,c4_019,bridge_c1_c4,c1_019,0,245,120,7.5026,256,1,42,2000
q01090,nn,c1_112,c2_112,bridge_c1_c2,c1_112,0,0,0,0.005,256,1,42,2000
q01090,minsim,c1_112,c2_112,bridge_c1_c2,bridge_c1_c2,1,0,0,0.0074,256,1,42,2000
q01090,graph_ppr,c1_112,c2_112,bridge_c1_c2,c2_089,0,0,0,3.4559,256,1,42,2000
q01090,topogps,c1_112,c2_112,bridge_c1_c2,c1_039,0,7,120,7.271,256,1,42,2000
q01090,topogps_cuepath,c1_112,c2_112,bridge_c1_c2,bridge_c1_c2,1,7,0,0.9541,256,1,42,2000
q01090,topogps_no_cue,c1_112,c2_112,bridge_c1_c2,c1_112,0,178,120,7.1718,256,1,42,2000
q01091,nn,c3_010,c2_010,bridge_c2_c3,c3_010,0,0,0,0.005,256,1,42,2000
q01091,minsim,c3_010,c2_010,bridge_c2_c3,bridge_c2_c3,1,0,0,0.0074,256,1,42,2000
q01091,graph_ppr,c3_010,c2_010,bridge_c2_c3,c3_111,0,0,0,3.3861,256,1,42,2000
q01091,topogps,c3_010,c2_010,bridge_c2_c3,bridge_c2_c3,1,8,120,7.3228,256,1,42,2000
q01091,topogps_cuepath,c3_010,c2_010,bridge_c2_c3,c3_034,0,8,0,1.0638,256,1,42,2000
q01091,topogps_no_cue,c3_010,c2_010,bridge_c2_c3,c3_010,0,205,120,7.5,256,1,42,2000
q01092,nn,c4_014,c3_014,bridge_c3_c4,c4_014,0,0,0,0.0053,256,1,42,2000
q01092,minsim,c4_014,c3_014,bridge_c3_c4,bridge_c3_c4,1,0,0,0.0075,256,1,42,2000
