id,task,method,cue_a,cue_b,expected,pred,success,coarse_visited,fine_steps,runtime_ms,candidates,grid,seed,n_queries
q01137,associative,nn,c1_064,c3_064,bridge_c1_c3_064,c1_064,0,0,0,0.0085,256,1,42,2000
q01137,associative,minsim,c1_064,c3_064,bridge_c1_c3_064,c3_094,0,0,0,0.0137,256,1,42,2000
q01137,associative,graph_ppr,c1_064,c3_064,bridge_c1_c3_064,bridge_c1_c3_064,1,0,0,10.3984,256,1,42,2000
q01137,associative,topogps,c1_064,c3_064,bridge_c1_c3_064,bridge_c1_c3_064,1,3,1,0.8254,256,1,42,2000
q01137,associative,topogps_cuepath,c1_064,c3_064,bridge_c1_c3_064,bridge_c1_c3_064,1,3,0,0.5014,256,1,42,2000
q01137,associative,topogps_no_cue,c1_064,c3_064,bridge_c1_c3_064,bridge_c1_c2_113,0,2500,120,21.2906,256,1,42,2000
q01138,associative,nn,c1_101,c2_101,bridge_c1_c2_101,c1_101,0,0,0,0.0083,256,1,42,2000
q01138,associative,minsim,c1_101,c2_101,bridge_c1_c2_101,c2_094,0,0,0,0.0136,256,1,42,2000
q01138,associative,graph_ppr,c1_101,c2_101,bridge_c1_c2_101,bridge_c1_c2_101,1,0,0,10.5655,256,1,42,2000
q01138,associative,topogps,c1_101,c2_101,bridge_c1_c2_101,bridge_c1_c2_101,1,3,1,0.8451,256,1,42,2000
q01138,associative,topogps_cuepath,c1_101,c2_101,bridge_c1_c2_101,bridge_c1_c2_101,1,3,0,0.5068,256,1,42,2000
q01138,associative,topogps_no_cue,c1_101,c2_101,bridge_c1_c2_101,bridge_c1_c2_069,0,2500,120,20.936,256,1,42,2000
q01139,associative,nn,c2_040,c4_040,bridge_c2_c4_040,c2_040,0,0,0,0.0084,256,1,42,2000
q01139,associative,minsim,c2_040,c4_040,bridge_c2_c4_040,c2_109,0,0,0,0.0134,256,1,42,2000
q01139,associative,graph_ppr,c2_040,c4_040,bridge_c2_c4_040,bridge_c2_c4_040,1,0,0,10.4882,256,1,42,2000
q01139,associative,topogps,c2_040,c4_040,bridge_c2_c4_040,bridge_c2_c4_040,1,3,1,0.8385,256,1,42,2000
q01139,associative,topogps_cuepath,c2_040,c4_040,bridge_c2_c4_040,bridge_c2_c4_040,1,3,0,0.5153,256,1,42,2000
q01139,associative,topogps_no_cue,c2_040,c4_040,bridge_c2_c4_040,c2_040,0,2496,120,20.9425,256,1,42,2000
q01140,associative,nn,c0_111,c1_111,bridge_c0_c1_111,c0_111,0,0,0,0.0081,256,1,42,2000
q01140,associative,minsim,c0_111,c1_111,bridge_c0_c1_111,c4_044,0,0,0,0.0135,256,1,42,2000
q01140,associative,graph_ppr,c0_111,c1_111,bridge_c0_c1_111,bridge_c0_c1_111,1,0,0,10.3416,256,1,42,2000
q01140,associative,topogps,c0_111,c1_111,bridge_c0_c1_111,bridge_c0_c1_111,1,3,1,0.8992,256,1,42,2000
q01140,associative,topogps_cuepath,c0_111,c1_111,bridge_c0_c1_111,bridge_c0_c1_111,1,3,0,0.4946,256,1,42,2000
q01140,associative,topogps_no_cue,c0_111,c1_111,bridge_c0_c1_111,bridge_c0_c2_089,0,2500,120,21.2732,256,1,42,2000
q01141,associative,nn,c1_048,c2_048,bridge_c1_c2_048,c1_048,0,0,0,0.0083,256,1,42,2000
q01141,associative,minsim,c1_048,c2_048,bridge_c1_c2_048,c1_098,0,0,0,0.0134,256,1,42,2000
q01141,associative,graph_ppr,c1_048,c2_048,bridge_c1_c2_048,bridge_c1_c2_048,1,0,0,10.4305,256,1,42,2000
q01141,associative,topogps,c1_048,c2_048,bridge_c1_c2_048,bridge_c1_c2_048,1,3,0,0.7577,256,1,42,2000
q01141,associative,topogps_cuepath,c1_048,c2_048,bridge_c1_c2_048,bridge_c1_c2_048,1,3,0,0.501,256,1,42,2000
q01141,associative,topogps_no_cue,c1_048,c2_048,bridge_c1_c2_048,bridge_c1_c2_066,0,2500,120,21.2794,256,1,42,2000
q01142,associative,nn,c3_011,c2_011,bridge_c2_c3_011,c3_011,0,0,0,0.0083,256,1,42,2000
q01142,associative,minsim,c3_011,c2_011,bridge_c2_c3_011,c2_103,0,0,0,0.0135,256,1,42,2000
q01142,associative,graph_ppr,c3_011,c2_011,bridge_c2_c3_011,bridge_c2_c3_011,1,0,0,10.6388,256,1,42,2000
q01142,associative,topogps,c3_011,c2_011,bridge_c2_c3_011,bridge_c2_c3_011,1,3,0,0.7723,256,1,42,2000
q01142,associative,topogps_cuepath,c3_011,c2_011,bridge_c2_c3_011,bridge_c2_c3_011,1,3,0,0.5004,256,1,42,2000
q01142,associative,topogps_no_cue,c3_011,c2_011,bridge_c2_c3_011,bridge_c3_c4_117,0,2470,120,20.4439,256,1,42,2000
q01143,associative,nn,c2_015,c3_015,bridge_c2_c3_015,c2_015,0,0,0,0.0083,256,1,42,2000
q01143,associative,minsim,c2_015,c3_015,bridge_c2_c3_015,c3_034,0,0,0,0.0136,256,1,42,2000
q01143,associative,graph_ppr,c2_015,c3_015,bridge_c2_c3_015,bridge_c2_c3_015,1,0,0,10.4506,256,1,42,2000
q01143,associative,topogps,c2_015,c3_015,bridge_c2_c3_015,bridge_c2_c3_015,1,3,1,0.847,256,1,42,2000
q01143,associative,topogps_cuepath,c2_015,c3_015,bridge_c2_c3_015,bridge_c2_c3_015,1,3,0,0.5049,256,1,42,2000
q01143,associative,topogps_no_cue,c2_015,c3_015,bridge_c2_c3_015,bridge_c2_c3_008,0,2500,120,21.5951,256,1,42,2000
q01144,associative,nn,c3_025,c1_025,bridge_c1_c3_025,c3_025,0,0,0,0.0083,256,1,42,2000
q01144,associative,minsim,c3_025,c1_025,bridge_c1_c3_025,c1_017,0,0,0,0.0135,256,1,42,2000
q01144,associative,graph_ppr,c3_025,c1_025,bridge_c1_c3_025,bridge_c1_c3_025,1,0,0,10.5524,256,1,42,2000
q01144,associative,topogps,c3_025,c1_025,bridge_c1_c3_025,bridge_c1_c3_025,1,3,1,0.8412,256,1,42,2000
q01144,associative,topogps_cuepath,c3_025,c1_025,bridge_c1_c3_025,bridge_c1_c3_025,1,3,0,0.5104,256,1,42,2000
q01144,associative,topogps_no_cue,c3_025,c1_025,bridge_c1_c3_025,bridge_c3_c4_018,0,2368,120,20.5077,256,1,42,2000
q01145,associative,nn,c0_012,c2_012,bridge_c0_c2_012,c0_012,0,0,0,0.0083,256,1,42,2000
q01145,associative,minsim,c0_012,c2_012,bridge_c0_c2_012,c2_008,0,0,0,0.0135,256,1,42,2000
q01145,associative,graph_ppr,c0_012,c2_012,bridge_c0_c2_012,bridge_c0_c2_012,1,0,0,10.3865,256,1,42,2000
q01145,associative,topogps,c0_012,c2_012,bridge_c0_c2_012,bridge_c0_c2_012,1,3,0,0.7426,256,1,42,2000
q01145,associative,topogps_cuepath,c0_012,c2_012,bridge_c0_c2_012,bridge_c0_c2_012,1,3,0,0.4795,256,1,42,2000
q01145,associative,topogps_no_cue,c0_012,c2_012,bridge_c0_c2_012,bridge_c0_c3_025,0,2500,120,21.4143,256,1,42,2000
q01146,associative,nn,c3_084,c2_084,bridge_c2_c3_084,c3_084,0,0,0,0.008,256,1,42,2000
q01146,associative,minsim,c3_084,c2_084,bridge_c2_c3_084,c2_032,0,0,0,0.0131,256,1,42,2000
q01146,associative,graph_ppr,c3_084,c2_084,bridge_c2_c3_084,bridge_c2_c3_084,1,0,0,10.4652,256,1,42,2000
q01146,associative,topogps,c3_084,c2_084,bridge_c2_c3_084,bridge_c2_c3_084,1,3,0,0.7865,256,1,42,2000
q01146,associative,topogps_cuepath,c3_084,c2_084,bridge_c2_c3_084,bridge_c2_c3_084,1,3,0,0.515,256,1,42,2000
q01146,associative,topogps_no_cue,c3_084,c2_084,bridge_c2_c3_084,c3_084,0,2500,120,21.1196,256,1,42,2000
q01147,associative,nn,c0_069,c1_069,bridge_c0_c1_069,c0_069,0,0,0,0.0083,256,1,42,2000
q01147,associative,minsim,c0_069,c1_069,bridge_c0_c1_069,c2_007,0,0,0,0.0133,256,1,42,2000
q01147,associative,graph_ppr,c0_069,c1_069,bridge_c0_c1_069,bridge_c0_c1_069,1,0,0,10.3908,256,1,42,2000
q01147,associative,topogps,c0_069,c1_069,bridge_c0_c1_069,bridge_c0_c1_069,1,3,0,0.7388,256,1,42,2000
q01147,associative,topogps_cuepath,c0_069,c1_069,bridge_c0_c1_069,bridge_c0_c1_069,1,3,0,0.4706,256,1,42,2000
q01147,associative,topogps_no_cue,c0_069,c1_069,bridge_c0_c1_069,bridge_c0_c4_062,0,2500,120,21.433,256,1,42,2000
q01148,associative,nn,c4_080,c3_080,bridge_c3_c4_080,c4_080,0,0,0,0.009,256,1,42,2000
q01148,associative,minsim,c4_080,c3_080,bridge_c3_c4_080,c3_104,0,0,0,0.0135,256,1,42,2000
q01148,associative,graph_ppr,c4_080,c3_080,bridge_c3_c4_080,bridge_c3_c4_080,1,0,0,10.2905,256,1,42,2000
q01148,associative,topogps,c4_080,c3_080,bridge_c3_c4_080,bridge_c3_c4_080,1,3,0,0.7839,256,1,42,2000
q01148,associative,topogps_cuepath,c4_080,c3_080,bridge_c3_c4_080,bridge_c3_c4_080,1,3,0,0.5266,256,1,42,2000
q01148,associative,topogps_no_cue,c4_080,c3_080,bridge_c3_c4_080,c4_080,0,2431,120,21.0145,256,1,42,2000
q01149,associative,nn,c3_057,c2_057,bridge_c2_c3_057,c3_057,0,0,0,0.0083,256,1,42,2000
q01149,associative,minsim,c3_057,c2_057,bridge_c2_c3_057,c3_034,0,0,0,0.0134,256,1,42,2000
q01149,associative,graph_ppr,c3_057,c2_057,bridge_c2_c3_057,bridge_c2_c3_057,1,0,0,10.3377,256,1,42,2000
q01149,associative,topogps,c3_057,c2_057,bridge_c2_c3_057,bridge_c2_c3_057,1,3,0,0.7602,256,1,42,2000
q01149,associative,topogps_cuepath,c3_057,c2_057,bridge_c2_c3_057,bridge_c2_c3_057,1,3,0,0.5353,256,1,42,2000
q01149,associative,topogps_no_cue,c3_057,c2_057,bridge_c2_c3_057,c3_057,0,2500,120,20.8472,256,1,42,2000
q01150,associative,nn,c2_096,c4_096,bridge_c2_c4_096,c2_096,0,0,0,0.0081,256,1,42,2000
q01150,associative,minsim,c2_096,c4_096,bridge_c2_c4_096,c4_080,0,0,0,0.0194,256,1,42,2000
q01150,associative,graph_ppr,c2_096,c4_096,bridge_c2_c4_096,bridge_c2_c4_096,1,0,0,10.5081,256,1,42,2000
q01150,associative,topogps,c2_096,c4_096,bridge_c2_c4_096,bridge_c2_c4_096,1,3,1,0.8711,256,1,42,2000
q01150,associative,topogps_cuepath,c2_096,c4_096,bridge_c2_c4_096,bridge_c2_c4_096,1,3,0,0.5188,256,1,42,2000
q01150,associative,topogps_no_cue,c2_096,c4_096,bridge_c2_c4_096,c2_096,0,2500,120,21.4995,256,1,42,2000
q01151,associative,nn,c0_022,c1_022,bridge_c0_c1_022,c0_022,0,0,0,0.0084,256,1,42,2000
q01151,associative,minsim,c0_022,c1_022,bridge_c0_c1_022,c4_024,0,0,0,0.0134,256,1,42,2000
q01151,associative,graph_ppr,c0_022,c1_022,bridge_c0_c1_022,bridge_c0_c1_022,1,0,0,10.3876,256,1,42,2000
q01151,associative,topogps,c0_022,c1_022,bridge_c0_c1_022,bridge_c0_c1_022,1,3,1,0.8113,256,1,42,2000
q01151,associative,topogps_cuepath,c0_022,c1_022,bridge_c0_c1_022,bridge_c0_c1_022,1,3,0,0.4771,256,1,42,2000
q01151,associative,topogps_no_cue,c0_022,c1_022,bridge_c0_c1_022,bridge_c0_c3_092,0,2500,120,21.2475,256,1,42,2000
q01152,associative,nn,c2_089,c4_089,bridge_c2_c4_089,c2_089,0,0,0,0.0083,256,1,42,2000
q01152,associative,minsim,c2_089,c4_089,bridge_c2_c4_089,c2_108,0,0,0,0.0134,256,1,42,2000
q01152,associative,graph_ppr,c2_089,c4_089,bridge_c2_c4_089,bridge_c2_c4_089,1,0,0,10.4172,256,1,42,2000
q01152,associative,topogps,c2_089,c4_089,bridge_c2_c4_089,bridge_c2_c4_089,1,3,1,0.8589,256,1,42,2000
q01152,associative,topogps_cuepath,c2_089,c4_089,bridge_c2_c4_089,bridge_c2_c4_089,1,3,0,0.5178,256,1,42,2000
q01152,associative,topogps_no_cue,c2_089,c4_089,bridge_c2_c4_089,c2_089,0,2500,120,21.1607,256,1,42,2000
q01153,associative,nn,c4_010,c3_010,bridge_c3_c4_010,c4_010,0,0,0,0.0082,256,1,42,2000
q01153,associative,minsim,c4_010,c3_010,bridge_c3_c4_010,c3_104,0,0,0,0.0133,256,1,42,2000
q01153,associative,graph_ppr,c4_010,c3_010,bridge_c3_c4_010,bridge_c3_c4_010,1,0,0,10.3103,256,1,42,2000
q01153,associative,topogps,c4_010,c3_010,bridge_c3_c4_010,bridge_c3_c4_010,1,3,1,0.8839,256,1,42,2000
q01153,associative,topogps_cuepath,c4_010,c3_010,bridge_c3_c4_010,bridge_c3_c4_010,1,3,0,0.5366,256,1,42,2000
q01153,associative,topogps_no_cue,c4_010,c3_010,bridge_c3_c4_010,c4_010,0,2357,120,20.3253,256,1,42,2000
q01154,associative,nn,c1_022,c4_022,bridge_c1_c4_022,c1_022,0,0,0,0.0081,256,1,42,2000
q01154,associative,minsim,c1_022,c4_022,bridge_c1_c4_022,c4_064,0,0,0,0.0135,256,1,42,2000
q01154,associative,graph_ppr,c1_022,c4_022,bridge_c1_c4_022,bridge_c1_c4_022,1,0,0,10.4578,256,1,42,2000
q01154,associative,topogps,c1_022,c4_022,bridge_c1_c4_022,bridge_c1_c4_022,1,3,1,0.8443,256,1,42,2000
q01154,associative,topogps_cuepath,c1_022,c4_022,bridge_c1_c4_022,bridge_c1_c4_022,1,3,0,0.5107,256,1,42,2000
q01154,associative,topogps_no_cue,c1_022,c4_022,bridge_c1_c4_022,bridge_c1_c3_001,0,2500,120,21.4022,256,1,42,2000
q01155,associative,nn,c3_026,c2_026,bridge_c2_c3_026,c3_026,0,0,0,0.0085,256,1,42,2000
q01155,associative,minsim,c3_026,c2_026,bridge_c2_c3_026,c3_034,0,0,0,0.0135,256,1,42,2000
q01155,associative,graph_ppr,c3_026,c2_026,bridge_c2_c3_026,bridge_c2_c3_026,1,0,0,10.5179,256,1,42,2000
q01155,associative,topogps,c3_026,c2_026,bridge_c2_c3_026,bridge_c2_c3_026,1,3,0,0.78,256,1,42,2000
q01155,associative,topogps_cuepath,c3_026,c2_026,bridge_c2_c3_026,bridge_c2_c3_026,1,3,0,0.5292,256,1,42,2000
q01155,associative,topogps_no_cue,c3_026,c2_026,bridge_c2_c3_026,bridge_c3_c4_047,0,2500,120,21.1796,256,1,42,2000
q01156,associative,nn,c1_002,c3_002,bridge_c1_c3_002,c1_002,0,0,0,0.0083,256,1,42,2000
q01156,associative,minsim,c1_002,c3_002,bridge_c1_c3_002,c2_096,0,0,0,0.0135,256,1,42,2000
q01156,associative,graph_ppr,c1_002,c3_002,bridge_c1_c3_002,bridge_c1_c3_002,1,0,0,10.461,256,1,42,2000
q01156,associative,topogps,c1_002,c3_002,bridge_c1_c3_002,bridge_c1_c3_002,1,3,1,0.8486,256,1,42,2000
q01156,associative,topogps_cuepath,c1_002,c3_002,bridge_c1_c3_002,bridge_c1_c3_002,1,3,0,0.5151,256,1,42,2000
q01156,associative,topogps_no_cue,c1_002,c3_002,bridge_c1_c3_002,c1_002,0,2500,120,21.3149,256,1,42,2000
q01157,associative,nn,c1_022,c3_022,bridge_c1_c3_022,c1_022,0,0,0,0.0084,256,1,42,2000
q01157,associative,minsim,c1_022,c3_022,bridge_c1_c3_022,c4_001,0,0,0,0.0137,256,1,42,2000
q01157,associative,graph_ppr,c1_022,c3_022,bridge_c1_c3_022,bridge_c1_c3_022,1,0,0,10.3402,256,1,42,2000
q01157,associative,topogps,c1_022,c3_022,bridge_c1_c3_022,bridge_c1_c3_022,1,3,0,0.7468,256,1,42,2000
q01157,associative,topogps_cuepath,c1_022,c3_022,bridge_c1_c3_022,bridge_c1_c3_022,1,3,0,0.5039,256,1,42,2000
q01157,associative,topogps_no_cue,c1_022,c3_022,bridge_c1_c3_022,c1_022,0,2500,120,21.8127,256,1,42,2000
q01158,associative,nn,c4_117,c0_117,bridge_c0_c4_117,c4_117,0,0,0,0.0085,256,1,42,2000
q01158,associative,minsim,c4_117,c0_117,bridge_c0_c4_117,c4_024,0,0,0,0.0134,256,1,42,2000
q01158,associative,graph_ppr,c4_117,c0_117,bridge_c0_c4_117,bridge_c0_c4_117,1,0,0,10.8123,256,1,42,2000
q01158,associative,topogps,c4_117,c0_117,bridge_c0_c4_117,bridge_c0_c4_117,1,3,1,0.8618,256,1,42,2000
q01158,associative,topogps_cuepath,c4_117,c0_117,bridge_c0_c4_117,bridge_c0_c4_117,1,3,0,0.5328,256,1,42,2000
q01158,associative,topogps_no_cue,c4_117,c0_117,bridge_c0_c4_117,c4_117,0,2466,120,21.1198,256,1,42,2000
q01159,associative,nn,c4_065,c2_065,bridge_c2_c4_065,c4_065,0,0,0,0.0082,256,1,42,2000
q01159,associative,minsim,c4_065,c2_065,bridge_c2_c4_065,c4_067,0,0,0,0.0133,256,1,42,2000
q01159,associative,graph_ppr,c4_065,c2_065,bridge_c2_c4_065,bridge_c2_c4_065,1,0,0,10.4916,256,1,42,2000
q01159,associative,topogps,c4_065,c2_065,bridge_c2_c4_065,bridge_c2_c4_065,1,3,0,0.8059,256,1,42,2000
q01159,associative,topogps_cuepath,c4_065,c2_065,bridge_c2_c4_065,bridge_c2_c4_065,1,3,0,0.5266,256,1,42,2000
q01159,associative,topogps_no_cue,c4_065,c2_065,bridge_c2_c4_065,c4_042,0,2492,120,21.2711,256,1,42,2000
q01160,associative,nn,c0_026,c4_026,bridge_c0_c4_026,c0_026,0,0,0,0.0082,256,1,42,2000
q01160,associative,minsim,c0_026,c4_026,bridge_c0_c4_026,c4_024,0,0,0,0.0136,256,1,42,2000
q01160,associative,graph_ppr,c0_026,c4_026,bridge_c0_c4_026,bridge_c0_c4_026,1,0,0,10.3773,256,1,42,2000
q01160,associative,topogps,c0_026,c4_026,bridge_c0_c4_026,bridge_c0_c4_026,1,3,0,0.8169,256,1,42,2000
q01160,associative,topogps_cuepath,c0_026,c4_026,bridge_c0_c4_026,bridge_c0_c4_026,1,3,0,0.5367,256,1,42,2000
q01160,associative,topogps_no_cue,c0_026,c4_026,bridge_c0_c4_026,c0_026,0,2500,120,21.4856,256,1,42,2000
q01161,associative,nn,c4_099,c0_099,bridge_c0_c4_099,c4_099,0,0,0,0.0081,256,1,42,2000
q01161,associative,minsim,c4_099,c0_099,bridge_c0_c4_099,c0_101,0,0,0,0.0133,256,1,42,2000
q01161,associative,graph_ppr,c4_099,c0_099,bridge_c0_c4_099,bridge_c0_c4_099,1,0,0,10.3993,256,1,42,2000
q01161,associative,topogps,c4_099,c0_099,bridge_c0_c4_099,bridge_c0_c4_099,1,3,0,0.7937,256,1,42,2000
q01161,associative,topogps_cuepath,c4_099,c0_099,bridge_c0_c4_099,bridge_c0_c4_099,1,3,0,0.5198,256,1,42,2000
q01161,associative,topogps_no_cue,c4_099,c0_099,bridge_c0_c4_099,c4_099,0,2390,120,20.9615,256,1,42,2000
q01162,associative,nn,c3_112,c0_112,bridge_c0_c3_112,c3_112,0,0,0,0.0082,256,1,42,2000
q01162,associative,minsim,c3_112,c0_112,bridge_c0_c3_112,c2_115,0,0,0,0.0133,256,1,42,2000
q01162,associative,graph_ppr,c3_112,c0_112,bridge_c0_c3_112,bridge_c0_c3_112,1,0,0,10.4077,256,1,42,2000
q01162,associative,topogps,c3_112,c0_112,bridge_c0_c3_112,bridge_c0_c3_112,1,3,0,0.7761,256,1,42,2000
q01162,associative,topogps_cuepath,c3_112,c0_112,bridge_c0_c3_112,bridge_c0_c3_112,1,3,0,0.5093,256,1,42,2000
q01162,associative,topogps_no_cue,c3_112,c0_112,bridge_c0_c3_112,c3_112,0,2500,120,21.3249,256,1,42,2000
q01163,associative,nn,c4_061,c1_061,bridge_c1_c4_061,c4_061,0,0,0,0.0084,256,1,42,2000
q01163,associative,minsim,c4_061,c1_061,bridge_c1_c4_061,c2_033,0,0,0,0.0135,256,1,42,2000
q01163,associative,graph_ppr,c4_061,c1_061,bridge_c1_c4_061,bridge_c1_c4_061,1,0,0,10.3943,256,1,42,2000
q01163,associative,topogps,c4_061,c1_061,bridge_c1_c4_061,bridge_c1_c4_061,1,3,0,0.8225,256,1,42,2000
q01163,associative,topogps_cuepath,c4_061,c1_061,bridge_c1_c4_061,bridge_c1_c4_061,1,3,0,0.5568,256,1,42,2000
q01163,associative,topogps_no_cue,c4_061,c1_061,bridge_c1_c4_061,c4_061,0,2440,120,20.8191,256,1,42,2000
q01164,associative,nn,c2_082,c1_082,bridge_c1_c2_082,c2_082,0,0,0,0.0082,256,1,42,2000
q01164,associative,minsim,c2_082,c1_082,bridge_c1_c2_082,c2_094,0,0,0,0.0134,256,1,42,2000
q01164,associative,graph_ppr,c2_082,c1_082,bridge_c1_c2_082,bridge_c1_c2_082,1,0,0,10.4175,256,1,42,2000
q01164,associative,topogps,c2_082,c1_082,bridge_c1_c2_082,bridge_c1_c2_082,1,3,0,0.7968,256,1,42,2000
q01164,associative,topogps_cuepath,c2_082,c1_082,bridge_c1_c2_082,bridge_c1_c2_082,1,3,0,0.5062,256,1,42,2000
q01164,associative,topogps_no_cue,c2_082,c1_082,bridge_c1_c2_082,c2_082,0,2500,120,21.1125,256,1,42,2000
q01165,associative,nn,c2_062,c4_062,bridge_c2_c4_062,c2_062,0,0,0,0.0082,256,1,42,2000
q01165,associative,minsim,c2_062,c4_062,bridge_c2_c4_062,c4_066,0,0,0,0.0134,256,1,42,2000
q01165,associative,graph_ppr,c2_062,c4_062,bridge_c2_c4_062,bridge_c2_c4_062,1,0,0,10.3145,256,1,42,2000
q01165,associative,topogps,c2_062,c4_062,bridge_c2_c4_062,bridge_c2_c4_062,1,3,1,0.8469,256,1,42,2000
q01165,associative,topogps_cuepath,c2_062,c4_062,bridge_c2_c4_062,bridge_c2_c4_062,1,3,0,0.5167,256,1,42,2000
q01165,associative,topogps_no_cue,c2_062,c4_062,bridge_c2_c4_062,c2_062,0,2500,120,21.043,256,1,42,2000
q01166,associative,nn,c0_046,c4_046,bridge_c0_c4_046,c0_046,0,0,0,0.0082,256,1,42,2000
q01166,associative,minsim,c0_046,c4_046,bridge_c0_c4_046,c0_101,0,0,0,0.0137,256,1,42,2000
q01166,associative,graph_ppr,c0_046,c4_046,bridge_c0_c4_046,bridge_c0_c4_046,1,0,0,10.3384,256,1,42,2000
q01166,associative,topogps,c0_046,c4_046,bridge_c0_c4_046,bridge_c0_c4_046,1,3,0,0.8112,256,1,42,2000
q01166,associative,topogps_cuepath,c0_046,c4_046,bridge_c0_c4_046,bridge_c0_c4_046,1,3,0,0.5517,256,1,42,2000
q01166,associative,topogps_no_cue,c0_046,c4_046,bridge_c0_c4_046,bridge_c0_c2_060,0,2500,120,21.3887,256,1,42,2000
q01167,associative,nn,c3_081,c1_081,bridge_c1_c3_081,c3_081,0,0,0,0.0084,256,1,42,2000
q01167,associative,minsim,c3_081,c1_081,bridge_c1_c3_081,c3_010,0,0,0,0.0135,256,1,42,2000
q01167,associative,graph_ppr,c3_081,c1_081,bridge_c1_c3_081,bridge_c1_c3_081,1,0,0,10.5573,256,1,42,2000
q01167,associative,topogps,c3_081,c1_081,bridge_c1_c3_081,bridge_c1_c3_081,1,3,0,0.7779,256,1,42,2000
q01167,associative,topogps_cuepath,c3_081,c1_081,bridge_c1_c3_081,bridge_c1_c3_081,1,3,0,0.5146,256,1,42,2000
q01167,associative,topogps_no_cue,c3_081,c1_081,bridge_c1_c3_081,c3_081,0,2500,120,20.9647,256,1,42,2000
q01168,associative,nn,c3_082,c0_082,bridge_c0_c3_082,c3_082,0,0,0,0.0082,256,1,42,2000
q01168,associative,minsim,c3_082,c0_082,bridge_c0_c3_082,c2_119,0,0,0,0.0135,256,1,42,2000
q01168,associative,graph_ppr,c3_082,c0_082,bridge_c0_c3_082,bridge_c0_c3_082,1,0,0,10.392,256,1,42,2000
q01168,associative,topogps,c3_082,c0_082,bridge_c0_c3_082,bridge_c0_c3_082,1,3,0,0.7948,256,1,42,2000
q01168,associative,topogps_cuepath,c3_082,c0_082,bridge_c0_c3_082,bridge_c0_c3_082,1,3,0,0.5658,256,1,42,2000
q01168,associative,topogps_no_cue,c3_082,c0_082,bridge_c0_c3_082,bridge_c3_c4_037,0,2500,120,21.2237,256,1,42,2000
q01169,associative,nn,c1_043,c4_043,bridge_c1_c4_043,c1_043,0,0,0,0.008,256,1,42,2000
q01169,associative,minsim,c1_043,c4_043,bridge_c1_c4_043,c4_100,0,0,0,0.0134,256,1,42,2000
q01169,associative,graph_ppr,c1_043,c4_043,bridge_c1_c4_043,bridge_c1_c4_043,1,0,0,10.3768,256,1,42,2000
q01169,associative,topogps,c1_043,c4_043,bridge_c1_c4_043,bridge_c1_c4_043,1,3,1,0.8398,256,1,42,2000
q01169,associative,topogps_cuepath,c1_043,c4_043,bridge_c1_c4_043,bridge_c1_c4_043,1,3,0,0.5165,256,1,42,2000
q01169,associative,topogps_no_cue,c1_043,c4_043,bridge_c1_c4_043,bridge_c1_c3_108,0,2500,120,21.0881,256,1,42,2000
q01170,associative,nn,c4_000,c1_000,bridge_c1_c4_000,c4_000,0,0,0,0.008,256,1,42,2000
q01170,associative,minsim,c4_000,c1_000,bridge_c1_c4_000,c2_109,0,0,0,0.0136,256,1,42,2000
q01170,associative,graph_ppr,c4_000,c1_000,bridge_c1_c4_000,bridge_c1_c4_000,1,0,0,10.4761,256,1,42,2000
q01170,associative,topogps,c4_000,c1_000,bridge_c1_c4_000,bridge_c1_c4_000,1,3,0,0.8104,256,1,42,2000
q01170,associative,topogps_cuepath,c4_000,c1_000,bridge_c1_c4_000,bridge_c1_c4_000,1,3,0,0.548,256,1,42,2000
q01170,associative,topogps_no_cue,c4_000,c1_000,bridge_c1_c4_000,c4_000,0,2464,120,20.9594,256,1,42,2000
q01171,associative,nn,c2_101,c1_101,bridge_c1_c2_101,c2_101,0,0,0,0.0084,256,1,42,2000
q01171,associative,minsim,c2_101,c1_101,bridge_c1_c2_101,c2_094,0,0,0,0.0136,256,1,42,2000
q01171,associative,graph_ppr,c2_101,c1_101,bridge_c1_c2_101,bridge_c1_c2_101,1,0,0,10.5635,256,1,42,2000
q01171,associative,topogps,c2_101,c1_101,bridge_c1_c2_101,bridge_c1_c2_101,1,3,0,0.7662,256,1,42,2000
q01171,associative,topogps_cuepath,c2_101,c1_101,bridge_c1_c2_101,bridge_c1_c2_101,1,3,0,0.5052,256,1,42,2000
q01171,associative,topogps_no_cue,c2_101,c1_101,bridge_c1_c2_101,c2_101,0,2439,120,20.4833,256,1,42,2000
q01172,associative,nn,c4_031,c3_031,bridge_c3_c4_031,c4_031,0,0,0,0.0081,256,1,42,2000
q01172,associative,minsim,c4_031,c3_031,bridge_c3_c4_031,c3_104,0,0,0,0.0133,256,1,42,2000
q01172,associative,graph_ppr,c4_031,c3_031,bridge_c3_c4_031,bridge_c3_c4_031,1,0,0,10.334,256,1,42,2000
q01172,associative,topogps,c4_031,c3_031,bridge_c3_c4_031,bridge_c3_c4_031,1,3,0,0.781,256,1,42,2000
q01172,associative,topogps_cuepath,c4_031,c3_031,bridge_c3_c4_031,bridge_c3_c4_031,1,3,0,0.5261,256,1,42,2000
q01172,associative,topogps_no_cue,c4_031,c3_031,bridge_c3_c4_031,c4_031,0,2463,120,21.1778,256,1,42,2000
q01173,associative,nn,c0_089,c3_089,bridge_c0_c3_089,c0_089,0,0,0,0.0083,256,1,42,2000
